Filename	QueryName	QueryGC	QueryStart	QueryBasesCovered	QueryStrand	QueryLength	HitName	HitStart	HitBasesCovered	HitStrand	HitLength	AlignmentSize	IdenticalBases	AlignmentPercentIdentity	QueryPercentIdentity	LongestPerfectKmer	MeanPerfectKmer	PercentQueryAligned	nk15	nk17	nk19	nk21	nk23	nk25
N79596_dh10b_8kb_11022015_0627_1_ch179_file90_strand.fast5_BaseCalled_2D.fasta.maf	ch179_file90	50.32	9	4642	+	4952	NC_005139	1299637	4876	+	3354505	3443	0	0.00	0.00	0	NaN	93.74	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch452_file18_strand.fast5_BaseCalled_2D.fasta.maf	ch452_file18	48.41	1488	886	+	2760	NC_005139	3177271	872	+	3354505	935	0	0.00	0.00	0	NaN	32.10	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch324_file40_strand.fast5_BaseCalled_2D.fasta.maf	ch324_file40	49.61	2006	416	+	3840	NC_005139	1692506	414	+	3354505	447	0	0.00	0.00	0	NaN	10.83	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch243_file77_strand.fast5_BaseCalled_2D.fasta.maf	ch243_file77	45.24	1981	164	+	5013	NC_005139	1208698	170	+	3354505	179	0	0.00	0.00	0	NaN	3.27	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch328_file9_strand.fast5_BaseCalled_2D.fasta.maf	ch328_file9	52.72	435	848	+	1307	NC_005139	3090594	828	+	3354505	901	0	0.00	0.00	0	NaN	64.88	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch306_file109_strand.fast5_BaseCalled_2D.fasta.maf	ch306_file109	47.98	192	341	+	1538	NC_005139	2974828	369	+	3354505	374	0	0.00	0.00	0	NaN	22.17	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch14_file1_strand.fast5_BaseCalled_2D.fasta.maf	ch14_file1	51.16	388	2270	+	4023	NC_005139	879698	2923	+	3354505	2153	0	0.00	0.00	0	NaN	56.43	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch181_file18_strand.fast5_BaseCalled_2D.fasta.maf	ch181_file18	53.01	486	5468	+	5959	NC_005139	1348452	4203	+	3354505	3319	0	0.00	0.00	0	NaN	91.76	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch368_file83_strand.fast5_BaseCalled_2D.fasta.maf	ch368_file83	50.41	8	5015	+	6019	NC_005139	3095648	5284	+	3354505	4187	0	0.00	0.00	0	NaN	83.32	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch164_file125_strand.fast5_BaseCalled_2D.fasta.maf	ch164_file125	50.61	791	724	+	4497	NC_005139	938475	764	+	3354505	796	0	0.00	0.00	0	NaN	16.10	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch361_file21_strand.fast5_BaseCalled_2D.fasta.maf	ch361_file21	50.77	34	1087	+	3360	NC_005139	299207	3223	+	3354505	995	0	0.00	0.00	0	NaN	32.35	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch20_file78_strand.fast5_BaseCalled_2D.fasta.maf	ch20_file78	52.90	750	3565	+	4728	NC_005139	562597	3910	+	3354505	4028	0	0.00	0.00	0	NaN	75.40	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch144_file74_strand.fast5_BaseCalled_2D.fasta.maf	ch144_file74	46.72	1670	405	+	5790	NC_005139	508507	425	+	3354505	443	0	0.00	0.00	0	NaN	6.99	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch300_file16_strand.fast5_BaseCalled_2D.fasta.maf	ch300_file16	50.52	5512	555	+	6098	NC_005139	1325598	569	+	3354505	590	0	0.00	0.00	0	NaN	9.10	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch195_file13_strand.fast5_BaseCalled_2D.fasta.maf	ch195_file13	50.34	656	867	+	2914	NC_005139	636271	895	+	3354505	925	0	0.00	0.00	0	NaN	29.75	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch292_file18_strand.fast5_BaseCalled_2D.fasta.maf	ch292_file18	52.04	2326	823	+	4433	NC_005139	650676	806	+	3354505	867	0	0.00	0.00	0	NaN	18.57	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch375_file73_strand.fast5_BaseCalled_2D.fasta.maf	ch375_file73	51.71	0	6280	+	7562	NC_005139	1201871	6725	+	3354505	6833	0	0.00	0.00	0	NaN	83.05	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch442_file94_strand.fast5_BaseCalled_2D.fasta.maf	ch442_file94	50.94	1610	676	+	6262	NC_005139	26033	723	+	3354505	754	0	0.00	0.00	0	NaN	10.80	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch106_file237_strand.fast5_BaseCalled_2D.fasta.maf	ch106_file237	50.50	1350	2101	+	4261	NC_005139	2132257	2152	+	3354505	2287	0	0.00	0.00	0	NaN	49.31	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch19_file2_strand.fast5_BaseCalled_2D.fasta.maf	ch19_file2	52.17	6	3928	+	4524	NC_005139	3087770	4629	+	3354505	3231	0	0.00	0.00	0	NaN	86.83	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch452_file47_strand.fast5_BaseCalled_2D.fasta.maf	ch452_file47	52.90	10	3264	+	3289	NC_005139	3342604	3234	+	3354505	3112	0	0.00	0.00	0	NaN	99.24	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch253_file21_strand.fast5_BaseCalled_2D.fasta.maf	ch253_file21	50.37	373	5291	+	5682	NC_005139	2580879	4967	+	3354505	5002	0	0.00	0.00	0	NaN	93.12	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch481_file7_strand.fast5_BaseCalled_2D.fasta.maf	ch481_file7	52.88	4377	1001	+	7133	NC_005139	514959	979	+	3354505	1032	0	0.00	0.00	0	NaN	14.03	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch19_file194_strand.fast5_BaseCalled_2D.fasta.maf	ch19_file194	49.60	1368	1128	+	2498	NC_005139	1004103	1161	+	3354505	1195	0	0.00	0.00	0	NaN	45.16	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch336_file63_strand.fast5_BaseCalled_2D.fasta.maf	ch336_file63	50.41	878	1457	+	3892	NC_005139	1761040	1493	+	3354505	1546	0	0.00	0.00	0	NaN	37.44	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch4_file127_strand.fast5_BaseCalled_2D.fasta.maf	ch4_file127	50.40	217	1520	+	1746	NC_005139	1120683	1618	+	3354505	1683	0	0.00	0.00	0	NaN	87.06	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch285_file20_strand.fast5_BaseCalled_2D.fasta.maf	ch285_file20	50.85	3352	3870	+	7475	NC_005139	916518	3909	+	3354505	4178	0	0.00	0.00	0	NaN	51.77	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch354_file31_strand.fast5_BaseCalled_2D.fasta.maf	ch354_file31	51.17	71	721	+	3619	NC_005139	2864274	781	+	3354505	800	0	0.00	0.00	0	NaN	19.92	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch450_file50_strand.fast5_BaseCalled_2D.fasta.maf	ch450_file50	52.09	1083	1063	+	3628	NC_005139	2079411	1110	+	3354505	1172	0	0.00	0.00	0	NaN	29.30	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch221_file7_strand.fast5_BaseCalled_2D.fasta.maf	ch221_file7	52.16	192	2089	+	2709	NC_005139	1233323	2103	+	3354505	2258	0	0.00	0.00	0	NaN	77.11	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch223_file25_strand.fast5_BaseCalled_2D.fasta.maf	ch223_file25	52.10	12	1693	+	1716	NC_005139	2317123	1700	+	3354505	1838	0	0.00	0.00	0	NaN	98.66	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch154_file119_strand.fast5_BaseCalled_2D.fasta.maf	ch154_file119	50.50	695	1293	+	7620	NC_005139	859195	1281	+	3354505	1370	0	0.00	0.00	0	NaN	16.97	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch306_file57_strand.fast5_BaseCalled_2D.fasta.maf	ch306_file57	47.69	1746	317	+	5420	NC_005139	2869026	313	+	3354505	325	0	0.00	0.00	0	NaN	5.85	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch110_file8_strand.fast5_BaseCalled_2D.fasta.maf	ch110_file8	50.52	6	697	+	1350	NC_005139	3266986	714	+	3354505	740	0	0.00	0.00	0	NaN	51.63	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch9_file30_strand.fast5_BaseCalled_2D.fasta.maf	ch9_file30	48.07	2	1265	+	1735	NC_005139	2676892	1607	+	3354505	1342	0	0.00	0.00	0	NaN	72.91	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch66_file52_strand.fast5_BaseCalled_2D.fasta.maf	ch66_file52	49.36	2809	2003	+	4814	NC_005139	2979555	2107	+	3354505	2215	0	0.00	0.00	0	NaN	41.61	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch411_file59_strand.fast5_BaseCalled_2D.fasta.maf	ch411_file59	50.26	1	2521	+	2523	NC_005139	384624	2591	+	3354505	2737	0	0.00	0.00	0	NaN	99.92	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch85_file155_strand.fast5_BaseCalled_2D.fasta.maf	ch85_file155	52.05	26	1355	+	4672	NC_005139	425755	1327	+	3354505	1433	0	0.00	0.00	0	NaN	29.00	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch474_file62_strand.fast5_BaseCalled_2D.fasta.maf	ch474_file62	52.47	30	1302	+	1395	NC_005139	1368217	1447	+	3354505	1338	0	0.00	0.00	0	NaN	93.33	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch248_file32_strand.fast5_BaseCalled_2D.fasta.maf	ch248_file32	47.08	202	859	+	6054	NC_005139	1049589	832	+	3354505	894	0	0.00	0.00	0	NaN	14.19	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch407_file43_strand.fast5_BaseCalled_2D.fasta.maf	ch407_file43	50.25	4680	976	+	7513	NC_005139	514973	962	+	3354505	1015	0	0.00	0.00	0	NaN	12.99	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch135_file43_strand.fast5_BaseCalled_2D.fasta.maf	ch135_file43	51.09	8	1799	+	2670	NC_005139	863646	1897	+	3354505	1990	0	0.00	0.00	0	NaN	67.38	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch433_file121_strand.fast5_BaseCalled_2D.fasta.maf	ch433_file121	50.11	5	519	+	3586	NC_005139	2948313	6291	+	3354505	587	0	0.00	0.00	0	NaN	14.47	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch325_file26_strand.fast5_BaseCalled_2D.fasta.maf	ch325_file26	52.14	11	522	+	1402	NC_005139	515228	539	+	3354505	560	0	0.00	0.00	0	NaN	37.23	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch407_file35_strand.fast5_BaseCalled_2D.fasta.maf	ch407_file35	52.90	16	1386	+	5586	NC_005139	852231	1347	+	3354505	1449	0	0.00	0.00	0	NaN	24.81	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch450_file164_strand.fast5_BaseCalled_2D.fasta.maf	ch450_file164	46.23	32	1700	+	2213	NC_005139	2415075	1760	+	3354505	1854	0	0.00	0.00	0	NaN	76.82	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch66_file62_strand.fast5_BaseCalled_2D.fasta.maf	ch66_file62	52.79	1026	1394	+	2834	NC_005139	2707928	1370	+	3354505	1463	0	0.00	0.00	0	NaN	49.19	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch408_file28_strand.fast5_BaseCalled_2D.fasta.maf	ch408_file28	49.57	2479	521	+	3010	NC_005139	486352	519	+	3354505	543	0	0.00	0.00	0	NaN	17.31	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch281_file22_strand.fast5_BaseCalled_2D.fasta.maf	ch281_file22	50.45	10	2510	+	4757	NC_005139	1379735	2530	+	3354505	2710	0	0.00	0.00	0	NaN	52.76	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch453_file93_strand.fast5_BaseCalled_2D.fasta.maf	ch453_file93	50.76	2928	3134	+	6091	NC_005139	1201559	3235	+	3354505	3412	0	0.00	0.00	0	NaN	51.45	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch75_file5_strand.fast5_BaseCalled_2D.fasta.maf	ch75_file5	51.41	65	1601	+	4771	NC_005139	3051835	1580	+	3354505	1705	0	0.00	0.00	0	NaN	33.56	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch286_file93_strand.fast5_BaseCalled_2D.fasta.maf	ch286_file93	50.15	1010	3345	+	4373	NC_005139	2888227	3505	+	3354505	3714	0	0.00	0.00	0	NaN	76.49	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch136_file23_strand.fast5_BaseCalled_2D.fasta.maf	ch136_file23	48.53	357	1960	+	3447	NC_005139	2413256	2023	+	3354505	2136	0	0.00	0.00	0	NaN	56.86	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch136_file11_strand.fast5_BaseCalled_2D.fasta.maf	ch136_file11	50.30	38	1443	+	3010	NC_005139	1713207	1433	+	3354505	1530	0	0.00	0.00	0	NaN	47.94	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch314_file53_strand.fast5_BaseCalled_2D.fasta.maf	ch314_file53	52.32	77	1444	+	1810	NC_005139	2081540	1403	+	3354505	1519	0	0.00	0.00	0	NaN	79.78	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch366_file44_strand.fast5_BaseCalled_2D.fasta.maf	ch366_file44	47.94	307	382	+	1091	NC_005139	682082	409	+	3354505	422	0	0.00	0.00	0	NaN	35.01	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch314_file4_strand.fast5_BaseCalled_2D.fasta.maf	ch314_file4	50.35	826	2585	+	3412	NC_005139	2583722	2476	+	3354505	2544	0	0.00	0.00	0	NaN	75.76	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch155_file35_strand.fast5_BaseCalled_2D.fasta.maf	ch155_file35	49.33	6	661	+	673	NC_005139	2840545	681	+	3354505	704	0	0.00	0.00	0	NaN	98.22	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch26_file36_strand.fast5_BaseCalled_2D.fasta.maf	ch26_file36	52.25	214	5614	+	6306	NC_005139	767898	5484	+	3354505	4514	0	0.00	0.00	0	NaN	89.03	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch354_file16_strand.fast5_BaseCalled_2D.fasta.maf	ch354_file16	51.29	577	3353	+	4217	NC_005139	3257660	3390	+	3354505	3556	0	0.00	0.00	0	NaN	79.51	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch110_file39_strand.fast5_BaseCalled_2D.fasta.maf	ch110_file39	52.12	379	4988	+	5413	NC_005139	1018	7239	+	3354505	4809	0	0.00	0.00	0	NaN	92.15	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch405_file90_strand.fast5_BaseCalled_2D.fasta.maf	ch405_file90	53.37	3227	601	+	3961	NC_005139	3128570	601	+	3354505	635	0	0.00	0.00	0	NaN	15.17	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch481_file25_strand.fast5_BaseCalled_2D.fasta.maf	ch481_file25	51.72	1402	420	+	4354	NC_005139	1436496	422	+	3354505	440	0	0.00	0.00	0	NaN	9.65	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch405_file34_strand.fast5_BaseCalled_2D.fasta.maf	ch405_file34	51.84	1588	1886	+	3553	NC_005139	489027	1853	+	3354505	1982	0	0.00	0.00	0	NaN	53.08	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch133_file36_strand.fast5_BaseCalled_2D.fasta.maf	ch133_file36	49.61	2214	1550	+	5317	NC_005139	935904	1573	+	3354505	1655	0	0.00	0.00	0	NaN	29.15	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch215_file8_strand.fast5_BaseCalled_2D.fasta.maf	ch215_file8	51.92	2401	578	+	7666	NC_005139	792114	573	+	3354505	617	0	0.00	0.00	0	NaN	7.54	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch170_file0_strand.fast5_BaseCalled_2D.fasta.maf	ch170_file0	46.81	35	1279	+	1333	NC_005139	1189758	1502	+	3354505	787	0	0.00	0.00	0	NaN	95.95	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch251_file16_strand.fast5_BaseCalled_2D.fasta.maf	ch251_file16	48.87	2742	83	+	3526	NC_005139	1067576	78	+	3354505	84	0	0.00	0.00	0	NaN	2.35	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch156_file57_strand.fast5_BaseCalled_2D.fasta.maf	ch156_file57	49.74	647	2488	+	4823	NC_005139	2090158	2601	+	3354505	2751	0	0.00	0.00	0	NaN	51.59	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch486_file4_strand.fast5_BaseCalled_2D.fasta.maf	ch486_file4	53.82	49	3207	+	4231	NC_005139	1356035	3350	+	3354505	2828	0	0.00	0.00	0	NaN	75.80	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch26_file75_strand.fast5_BaseCalled_2D.fasta.maf	ch26_file75	51.71	502	3880	+	4396	NC_005139	7505	4004	+	3354505	4204	0	0.00	0.00	0	NaN	88.26	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch181_file61_strand.fast5_BaseCalled_2D.fasta.maf	ch181_file61	47.61	2912	184	+	3258	NC_005139	3139814	176	+	3354505	187	0	0.00	0.00	0	NaN	5.65	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch202_file14_strand.fast5_BaseCalled_2D.fasta.maf	ch202_file14	49.09	2661	793	+	5579	NC_005139	3104743	782	+	3354505	842	0	0.00	0.00	0	NaN	14.21	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch198_file37_strand.fast5_BaseCalled_2D.fasta.maf	ch198_file37	50.76	58	5161	+	5282	NC_005139	2894339	5115	+	3354505	3736	0	0.00	0.00	0	NaN	97.71	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch468_file5_strand.fast5_BaseCalled_2D.fasta.maf	ch468_file5	49.12	2491	958	+	7217	NC_005139	514959	980	+	3354505	1017	0	0.00	0.00	0	NaN	13.27	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch224_file1_strand.fast5_BaseCalled_2D.fasta.maf	ch224_file1	52.20	2135	519	+	2657	NC_005139	2303685	513	+	3354505	548	0	0.00	0.00	0	NaN	19.53	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch166_file5_strand.fast5_BaseCalled_2D.fasta.maf	ch166_file5	52.90	348	1600	+	2051	NC_005139	662060	1711	+	3354505	1776	0	0.00	0.00	0	NaN	78.01	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch284_file15_strand.fast5_BaseCalled_2D.fasta.maf	ch284_file15	51.39	8	351	+	5260	NC_005139	515384	363	+	3354505	370	0	0.00	0.00	0	NaN	6.67	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch294_file30_strand.fast5_BaseCalled_2D.fasta.maf	ch294_file30	46.45	1719	345	+	3974	NC_005139	1537639	361	+	3354505	374	0	0.00	0.00	0	NaN	8.68	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch423_file16_strand.fast5_BaseCalled_2D.fasta.maf	ch423_file16	51.82	751	860	+	1625	NC_005139	3037773	902	+	3354505	926	0	0.00	0.00	0	NaN	52.92	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch415_file17_strand.fast5_BaseCalled_2D.fasta.maf	ch415_file17	49.44	3223	1050	+	5275	NC_005139	2361584	3001	+	3354505	802	0	0.00	0.00	0	NaN	19.91	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch327_file106_strand.fast5_BaseCalled_2D.fasta.maf	ch327_file106	52.48	4241	473	+	5242	NC_005139	691376	507	+	3354505	525	0	0.00	0.00	0	NaN	9.02	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch361_file8_strand.fast5_BaseCalled_2D.fasta.maf	ch361_file8	50.19	3417	2707	+	6155	NC_005139	3299664	2742	+	3354505	2852	0	0.00	0.00	0	NaN	43.98	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch48_file7_strand.fast5_BaseCalled_2D.fasta.maf	ch48_file7	52.87	3273	436	+	3709	NC_005139	1209398	436	+	3354505	452	0	0.00	0.00	0	NaN	11.76	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch187_file3_strand.fast5_BaseCalled_2D.fasta.maf	ch187_file3	46.66	1065	773	+	3341	NC_005139	3276996	815	+	3354505	849	0	0.00	0.00	0	NaN	23.14	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch294_file155_strand.fast5_BaseCalled_2D.fasta.maf	ch294_file155	50.47	227	1719	+	4482	NC_005139	3096893	1890	+	3354505	1942	0	0.00	0.00	0	NaN	38.35	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch98_file65_strand.fast5_BaseCalled_2D.fasta.maf	ch98_file65	51.84	2	1245	+	1252	NC_005139	2828720	1235	+	3354505	1314	0	0.00	0.00	0	NaN	99.44	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch25_file16_strand.fast5_BaseCalled_2D.fasta.maf	ch25_file16	49.53	141	749	+	1391	NC_005139	1223827	736	+	3354505	783	0	0.00	0.00	0	NaN	53.85	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch139_file41_strand.fast5_BaseCalled_2D.fasta.maf	ch139_file41	48.24	1	1230	+	2552	NC_005139	1322580	1311	+	3354505	1376	0	0.00	0.00	0	NaN	48.20	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch367_file134_strand.fast5_BaseCalled_2D.fasta.maf	ch367_file134	49.41	11	3256	+	6377	NC_005139	1451212	3353	+	3354505	3305	0	0.00	0.00	0	NaN	51.06	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch453_file58_strand.fast5_BaseCalled_2D.fasta.maf	ch453_file58	49.78	269	2406	+	2700	NC_005139	435025	2246	+	3354505	2432	0	0.00	0.00	0	NaN	89.11	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch468_file130_strand.fast5_BaseCalled_2D.fasta.maf	ch468_file130	50.51	468	3380	+	3855	NC_005139	610619	3397	+	3354505	3606	0	0.00	0.00	0	NaN	87.68	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch468_file145_strand.fast5_BaseCalled_2D.fasta.maf	ch468_file145	54.51	3281	1064	+	4357	NC_005139	1198849	2616	+	3354505	1087	0	0.00	0.00	0	NaN	24.42	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch327_file141_strand.fast5_BaseCalled_2D.fasta.maf	ch327_file141	53.66	264	1430	+	1696	NC_005139	2394465	1456	+	3354505	1524	0	0.00	0.00	0	NaN	84.32	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch94_file113_strand.fast5_BaseCalled_2D.fasta.maf	ch94_file113	48.49	233	422	+	3667	NC_005139	697554	434	+	3354505	449	0	0.00	0.00	0	NaN	11.51	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch166_file57_strand.fast5_BaseCalled_2D.fasta.maf	ch166_file57	50.15	4022	1930	+	6602	NC_005139	357417	2126	+	3354505	2130	0	0.00	0.00	0	NaN	29.23	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch453_file96_strand.fast5_BaseCalled_2D.fasta.maf	ch453_file96	51.02	1451	931	+	5866	NC_005139	514970	966	+	3354505	1002	0	0.00	0.00	0	NaN	15.87	0	0	0	0	0	0
